research_id,index_ai_intro_date,index_ai_intro_month,membership_tenure_days_at_index,ai_intro_count_total,ai_intro_count_first_30d,ai_intro_count_first_60d,ai_intro_count_first_90d,unique_members_introduced_count,matching_cycles_participated,first_vs_recurring_intro,average_group_size,repeat_match_count,repeat_match_rate,average_pair_score,median_pair_score,minimum_pair_score,maximum_pair_score,average_ai_correlation_score,matching_source_category,matching_algorithm_version,matching_pool_size,network_density_category,intro_delivered_count,successful_delivery_rate,retained_30d,retained_60d,retained_90d,retained_120d,retained_180d,days_from_index_to_service_end,valid_access_at_analysis_date,number_of_previous_introductions
R001986,2026-09-01,2026-09,361,1,1,1,1,2,1,1,3,0,0,0.55438,0.55438,0.492321,0.616439,0.283111,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R001987,2026-09-01,2026-09,82,1,1,1,1,2,1,0,3,0,0,0.50693,0.50693,0.494219,0.51964,0.268494,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,0
R001988,2026-09-01,2026-09,208,1,1,1,1,2,1,1,3,2,0.3333,0.55098,0.55098,0.541954,0.560005,0.578512,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,3
R001989,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.655402,0.655402,0.529938,0.780865,0.39034,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,6
R001990,2026-09-01,2026-09,355,1,1,1,1,2,1,1,3,1,0.0714,0.774478,0.774478,0.744476,0.80448,0.59026,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,7
R001991,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.755079,0.755079,0.754554,0.755604,0.532439,ai_unified_email_engine,14,12,low_density,1,1,,,,,,0,0,3
R001992,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,0,0,0.680111,0.680111,0.540278,0.819943,0.281705,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,3
R001993,2026-09-01,2026-09,248,1,1,1,1,2,1,1,3,0,0,0.771924,0.771924,0.751056,0.792791,0.55883,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,4
R001994,2026-09-01,2026-09,117,1,1,1,1,2,1,0,3,0,0,0.653816,0.653816,0.521765,0.785866,0.381741,ai_unified_email_engine,14,6,very_low_density,1,1,,,,,,0,0,0
R001995,2026-09-01,2026-09,70,1,1,1,1,2,1,0,3,0,0,0.696684,0.696684,0.552927,0.840442,0.543978,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001996,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,0,0,0.481076,0.481076,0.462397,0.499755,0.527223,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,7
R001997,2026-09-01,2026-09,338,1,1,1,1,2,1,1,3,0,0,0.69772,0.69772,0.647516,0.747924,0.514772,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,7
R001998,2026-09-01,2026-09,198,1,1,1,1,1,1,1,2,0,0,0.431817,0.431817,0.431817,0.431817,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,2
R001999,2026-09-01,2026-09,231,1,1,1,1,3,1,1,4,1,0.125,0.64548,0.713326,0.484693,0.738421,0.509401,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R002000,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.670649,0.670649,0.623979,0.717319,0.558791,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,4
R002001,2026-09-01,2026-09,90,1,1,1,1,2,1,0,3,0,0,0.74154,0.74154,0.668353,0.814726,0.379408,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,0
R002002,2026-09-01,2026-09,303,1,1,1,1,2,1,1,3,0,0,0.527289,0.527289,0.510593,0.543985,0.286152,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002003,2026-09-01,2026-09,134,1,1,1,1,3,1,0,4,0,0,0.54966,0.56807,0.503643,0.577268,0.550599,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,0
R002004,2026-09-01,2026-09,124,1,1,1,1,2,1,0,3,0,0,0.716184,0.716184,0.620451,0.811917,0.316543,ai_unified_email_engine,14,20,low_density,1,1,,,,,,,1,0
R002005,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.776558,0.776558,0.772677,0.780438,0.587368,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,4
R002006,2026-09-01,2026-09,420,1,1,1,1,2,1,1,3,0,0,0.658992,0.658992,0.580212,0.737772,0.569784,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,9
R002007,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,2,0.3333,0.774043,0.774043,0.77028,0.777805,0,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,3
R002008,2026-09-01,2026-09,200,1,1,1,1,3,1,1,4,1,0.1667,0.522916,0.523222,0.503643,0.541882,0.560902,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,2
R002009,2026-09-01,2026-09,375,1,1,1,1,2,1,1,3,0,0,0.647426,0.647426,0.527232,0.767619,0.072766,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,8
R002010,2026-09-01,2026-09,173,1,1,1,1,2,1,1,3,0,0,0.738776,0.738776,0.709207,0.768345,0,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,1
R002011,2026-09-01,2026-09,169,1,1,1,1,3,1,1,4,0,0,0.747134,0.758906,0.721003,0.761493,0.556714,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,15,0,1
R002012,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,0,0,0.653564,0.653564,0.549519,0.757609,0.340336,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,6
R002013,2026-09-01,2026-09,360,1,1,1,1,2,1,1,3,0,0,0.757626,0.757626,0.746612,0.76864,0.526634,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,7
R002014,2026-09-01,2026-09,269,1,1,1,1,2,1,1,3,0,0,0.669448,0.669448,0.558197,0.780698,0.595284,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,5
R002015,2026-09-01,2026-09,111,1,1,1,1,2,1,0,3,0,0,0.535216,0.535216,0.457962,0.61247,0.559867,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,0
R002016,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,1,0.1429,0.841255,0.841255,0.819002,0.863507,0.678663,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R002017,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.763601,0.763601,0.744529,0.782672,0.612463,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,6
R002018,2026-09-01,2026-09,340,1,1,1,1,3,1,1,4,1,0.0625,0.54348,0.515429,0.485024,0.629988,0.338807,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,7
R002019,2026-09-01,2026-09,356,1,1,1,1,2,1,1,3,2,0.125,0.543023,0.543023,0.541935,0.54411,0.526824,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,8
R002020,2026-09-01,2026-09,205,1,1,1,1,2,1,1,3,1,0.2,0.674484,0.674484,0.563838,0.78513,0.562807,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,2
R002021,2026-09-01,2026-09,138,1,1,1,1,2,1,0,3,0,0,0.689979,0.689979,0.588733,0.791225,0.548501,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,0
R002022,2026-09-01,2026-09,344,1,1,1,1,2,1,1,3,0,0,0.824398,0.824398,0.801546,0.847249,0.612087,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,7
R002023,2026-09-01,2026-09,380,1,1,1,1,2,1,1,3,0,0,0.798924,0.798924,0.792114,0.805733,0.569319,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,8
R002024,2026-09-01,2026-09,320,1,1,1,1,2,1,1,3,2,0.1538,0.728876,0.728876,0.714721,0.74303,0.596783,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,7
R002025,2026-09-01,2026-09,226,1,1,1,1,2,1,1,3,0,0,0.762457,0.762457,0.740033,0.784881,0.608807,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,0,0,3
R002026,2026-09-01,2026-09,295,1,1,1,1,2,1,1,3,0,0,0.667745,0.667745,0.567507,0.767982,0.56391,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,5
R002027,2026-09-01,2026-09,337,1,1,1,1,2,1,1,3,0,0,0.560899,0.560899,0.533927,0.58787,0.455421,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,7
R002028,2026-09-01,2026-09,333,1,1,1,1,2,1,1,3,0,0,0.685683,0.685683,0.576609,0.794757,0.58591,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,7
R002029,2026-09-01,2026-09,102,1,1,1,1,2,1,0,3,0,0,0.75339,0.75339,0.726948,0.779831,0.580907,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R002030,2026-09-01,2026-09,69,1,1,1,1,2,1,0,3,0,0,0.801494,0.801494,0.761344,0.841643,0.523527,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R002031,2026-09-01,2026-09,169,1,1,1,1,2,1,1,3,0,0,0.474832,0.474832,0.473818,0.475845,0.238027,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,15,0,1
R002032,2026-09-01,2026-09,60,1,1,1,1,3,1,0,4,0,0,0.698396,0.687693,0.608757,0.798738,0.495263,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,0
R002033,2026-09-01,2026-09,282,1,1,1,1,2,1,1,3,1,0.0909,0.712731,0.712731,0.684672,0.74079,0.057093,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,5
R002034,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.637098,0.637098,0.63131,0.642886,0.566293,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002035,2026-09-01,2026-09,252,1,1,1,1,2,1,1,3,0,0,0.738814,0.738814,0.71646,0.761169,0.619369,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,4
R002036,2026-09-01,2026-09,365,1,1,1,1,2,1,1,3,0,0,0.792464,0.792464,0.786666,0.798261,0.534693,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R002037,2026-09-01,2026-09,320,1,1,1,1,3,1,1,4,0,0,0.437376,0.501847,0.276711,0.533571,0.561711,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,6
R002038,2026-09-01,2026-09,147,1,1,1,1,2,1,0,3,0,0,0.838417,0.838417,0.823571,0.853262,0.646987,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,0
R002039,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.722935,0.722935,0.691725,0.754144,0.39576,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002040,2026-09-01,2026-09,338,1,1,1,1,1,1,1,2,0,0,0.71805,0.71805,0.71805,0.71805,0.52697,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,7
R002041,2026-09-01,2026-09,249,1,1,1,1,2,1,1,3,0,0,0.793386,0.793386,0.793099,0.793673,0.577898,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R002042,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.400019,0.400019,0.382993,0.417044,0.238851,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,5
R002043,2026-09-01,2026-09,68,1,1,1,1,2,1,0,3,0,0,0.814213,0.814213,0.810784,0.817642,0.635879,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R002044,2026-09-01,2026-09,320,1,1,1,1,2,1,1,3,0,0,0.694058,0.694058,0.617275,0.77084,0.571039,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002045,2026-09-01,2026-09,383,1,1,1,1,2,1,1,3,0,0,0.676588,0.676588,0.581392,0.771784,0.269564,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R002046,2026-09-01,2026-09,154,1,1,1,1,2,1,1,3,0,0,0.815268,0.815268,0.812867,0.817668,0.543811,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,1
R002047,2026-09-01,2026-09,136,1,1,1,1,2,1,0,3,0,0,0.503906,0.503906,0.479803,0.528009,0,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,0
R002048,2026-09-01,2026-09,147,1,1,1,1,2,1,0,3,0,0,0.688927,0.688927,0.626318,0.751536,0.63362,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R002049,2026-09-01,2026-09,318,1,1,1,1,2,1,1,3,1,0.0769,0.658395,0.658395,0.630562,0.686227,0.583489,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,6
R002050,2026-09-01,2026-09,177,1,1,1,1,2,1,1,3,0,0,0.712376,0.712376,0.702853,0.721898,0.590974,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,1
R002051,2026-09-01,2026-09,230,1,1,1,1,2,1,1,3,1,0.1429,0.842552,0.842552,0.821597,0.863507,0.693887,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R002052,2026-09-01,2026-09,361,1,1,1,1,2,1,1,3,2,0.1429,0.555016,0.555016,0.505945,0.604086,0.579893,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,7
R002053,2026-09-01,2026-09,241,1,1,1,1,2,1,1,3,1,0.1111,0.682397,0.682397,0.585498,0.779296,0.601881,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,4
R002054,2026-09-01,2026-09,387,1,1,1,1,2,1,1,3,0,0,0.781714,0.781714,0.772506,0.790922,0.216569,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R002055,2026-09-01,2026-09,340,1,1,1,1,2,1,1,3,0,0,0.542555,0.542555,0.526667,0.558443,0.281295,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,6
R002056,2026-09-01,2026-09,182,1,1,1,1,2,1,1,3,0,0,0.5068,0.5068,0.503153,0.510447,0.535496,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,1
R002057,2026-09-01,2026-09,375,1,1,1,1,2,1,1,3,2,0.125,0.588453,0.588453,0.57282,0.604086,0.549836,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,8
R002058,2026-09-01,2026-09,298,1,1,1,1,2,1,1,3,0,0,0.694041,0.694041,0.633937,0.754144,0.417128,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,5
R002059,2026-09-01,2026-09,344,1,1,1,1,2,1,1,3,0,0,0.653632,0.653632,0.630654,0.67661,0,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,3
R002060,2026-09-01,2026-09,107,1,1,1,1,2,1,0,3,0,0,0.781697,0.781697,0.755308,0.808086,0.148587,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,0
R002061,2026-09-01,2026-09,340,1,1,1,1,2,1,1,3,0,0,0.773088,0.773088,0.700126,0.846049,0.582379,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,7
R002062,2026-09-01,2026-09,252,1,1,1,1,2,1,1,3,0,0,0.795637,0.795637,0.751621,0.839652,0.632967,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,4
R002063,2026-09-01,2026-09,55,1,1,1,1,2,1,0,3,0,0,0.525314,0.525314,0.500714,0.549914,0.132216,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,0
R002064,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.528669,0.528669,0.47171,0.585628,0.541145,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,5
R002065,2026-09-01,2026-09,376,1,1,1,1,2,1,1,3,0,0,0.609919,0.609919,0.592433,0.627405,0.29432,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,6
R002066,2026-09-01,2026-09,378,1,1,1,1,2,1,1,3,0,0,0.715907,0.715907,0.710348,0.721465,0.538285,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,8
R002067,2026-09-01,2026-09,52,1,1,1,1,2,1,0,3,0,0,0.518511,0.518511,0.506692,0.53033,0.546545,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R002068,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.669442,0.669442,0.641155,0.697729,0.554355,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R002069,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,0,0,0.776331,0.776331,0.740511,0.81215,0.560719,ai_unified_email_engine,14,23,low_density,1,1,,,,,,14,0,7
R002070,2026-09-01,2026-09,4,1,1,1,1,2,1,0,3,0,0,0.531285,0.531285,0.497941,0.564628,0,ai_unified_email_engine,14,72,high_density,2,1,,,,,,,1,0
R002071,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.553363,0.553363,0.516331,0.590394,0.304604,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002072,2026-09-01,2026-09,249,1,1,1,1,2,1,1,3,0,0,0.557473,0.557473,0.498908,0.616037,0.422762,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R002073,2026-09-01,2026-09,342,1,1,1,1,2,1,1,3,0,0,0.799701,0.799701,0.781711,0.817691,0.588174,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,7
R002074,2026-09-01,2026-09,389,1,1,1,1,2,1,1,3,0,0,0.616786,0.616786,0.570676,0.662896,0.445264,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R002075,2026-09-01,2026-09,321,1,1,1,1,2,1,1,3,0,0,0.753231,0.753231,0.683691,0.822771,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,3
R002076,2026-09-01,2026-09,222,1,1,1,1,2,1,1,3,1,0.1429,0.558076,0.558076,0.547955,0.568196,0.566294,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,3
R002077,2026-09-01,2026-09,319,1,1,1,1,2,1,1,3,0,0,0.828861,0.828861,0.817668,0.840055,0.547642,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,6
R002078,2026-09-01,2026-09,299,1,1,1,1,2,1,1,3,0,0,0.47346,0.47346,0.409704,0.537217,0.14077,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,5
R002079,2026-09-01,2026-09,321,1,1,1,1,2,1,1,3,2,0.1667,0.48729,0.48729,0.448537,0.526043,0.406904,ai_unified_email_engine,14,14,low_density,1,1,,,,,,,1,6
R002080,2026-09-01,2026-09,208,1,1,1,1,2,1,1,3,0,0,0.605824,0.605824,0.514097,0.69755,0,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,2
R002081,2026-09-01,2026-09,167,1,1,1,1,2,1,1,3,0,0,0.34683,0.34683,0.227273,0.466386,0.299368,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,1
R002082,2026-09-01,2026-09,194,1,1,1,1,2,1,1,3,0,0,0.794053,0.794053,0.768383,0.819723,0.525354,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,2
R002083,2026-09-01,2026-09,180,1,1,1,1,2,1,1,3,0,0,0.522829,0.522829,0.482168,0.56349,0.554439,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,1
R002084,2026-09-01,2026-09,307,1,1,1,1,2,1,1,3,0,0,0.412025,0.412025,0.355143,0.468906,0.274616,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002085,2026-09-01,2026-09,295,1,1,1,1,2,1,1,3,0,0,0.790556,0.790556,0.76483,0.816281,0.468611,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,5
R002086,2026-09-01,2026-09,218,1,1,1,1,2,1,1,3,0,0,0.745837,0.745837,0.71788,0.773793,0.582204,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,3
R002087,2026-09-01,2026-09,401,1,1,1,1,2,1,1,3,0,0,0.517295,0.517295,0.505308,0.529283,0.485337,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,9
R002088,2026-09-01,2026-09,322,1,1,1,1,3,1,1,4,0,0,0.565872,0.538456,0.529173,0.629988,0.302472,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,6
R002089,2026-09-01,2026-09,130,1,1,1,1,2,1,0,3,0,0,0.784153,0.784153,0.773376,0.794929,0.566876,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,0
R002090,2026-09-01,2026-09,148,1,1,1,1,2,1,0,3,0,0,0.738153,0.738153,0.670634,0.805671,0.258442,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,0
R002091,2026-09-01,2026-09,228,1,1,1,1,2,1,1,3,1,0.2,0.641804,0.641804,0.545089,0.738519,0.589706,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,2
R002092,2026-09-01,2026-09,182,1,1,1,1,2,1,1,3,0,0,0.676716,0.676716,0.566775,0.786657,0.610065,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,2
R002093,2026-09-01,2026-09,86,1,1,1,1,2,1,0,3,0,0,0.671047,0.671047,0.641155,0.700939,0.550548,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R002094,2026-09-01,2026-09,207,1,1,1,1,1,1,1,2,0,0,0.810975,0.810975,0.810975,0.810975,0.504773,ai_unified_email_engine,14,5,very_low_density,1,1,,,,,,,1,2
R002095,2026-09-01,2026-09,86,1,1,1,1,2,1,0,3,0,0,0.756474,0.756474,0.690681,0.822268,0.660443,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,0
R002096,2026-09-01,2026-09,298,1,1,1,1,1,1,1,2,0,0,0.611334,0.611334,0.611334,0.611334,0.506319,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,5
R002097,2026-09-01,2026-09,306,1,1,1,1,2,1,1,3,1,0.0769,0.563051,0.563051,0.553596,0.572506,0,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,6
R002098,2026-09-01,2026-09,203,1,1,1,1,2,1,1,3,0,0,0.727778,0.727778,0.726603,0.728953,0.525728,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,2
R002099,2026-09-01,2026-09,257,1,1,1,1,2,1,1,3,0,0,0.503691,0.503691,0.302372,0.705011,0,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,4
R002100,2026-09-01,2026-09,225,1,1,1,1,3,1,1,4,1,0.125,0.800204,0.808082,0.777526,0.815005,0.658824,ai_unified_email_engine,14,10,low_density,1,1,,,,,,0,0,3
R002101,2026-09-01,2026-09,317,1,1,1,1,2,1,1,3,1,0.0769,0.704362,0.704362,0.690653,0.718071,0.618957,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,6
R002102,2026-09-01,2026-09,228,1,1,1,1,2,1,1,3,0,0,0.477953,0.477953,0.464752,0.491153,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,3
R002103,2026-09-01,2026-09,246,1,1,1,1,2,1,1,3,0,0,0.476452,0.476452,0.457782,0.495122,0.477412,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,4
R002104,2026-09-01,2026-09,256,1,1,1,1,2,1,1,3,0,0,0.748583,0.748583,0.699849,0.797316,0.592116,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R002105,2026-09-01,2026-09,248,1,1,1,1,2,1,1,3,1,0.1111,0.554197,0.554197,0.540212,0.568182,0.298763,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,0,0,4
R002106,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,0,0,0.531395,0.531395,0.525682,0.537108,0.610877,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,7
R002107,2026-09-01,2026-09,38,1,1,1,1,2,1,0,3,0,0,0.724609,0.724609,0.62701,0.822207,0.633885,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R002108,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,0,0,0.844,0.844,0.840031,0.847968,0.569591,ai_unified_email_engine,14,48,high_density,1,1,,,,,,0,0,6
R002109,2026-09-01,2026-09,328,1,1,1,1,2,1,1,3,0,0,0.683139,0.683139,0.567467,0.798811,0.536864,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,6
R002110,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,1,0.0769,0.81858,0.81858,0.816024,0.821137,0.542996,ai_unified_email_engine,14,38,high_density,1,1,,,,,,0,0,6
R002111,2026-09-01,2026-09,381,1,1,1,1,2,1,1,3,0,0,0.526721,0.526721,0.516097,0.537344,0.480713,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,8
R002112,2026-09-01,2026-09,276,1,1,1,1,2,1,1,3,0,0,0.512804,0.512804,0.489854,0.535754,0,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,5
R002113,2026-09-01,2026-09,227,1,1,1,1,2,1,1,3,0,0,0.529327,0.529327,0.442616,0.616037,0.423945,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,3
R002114,2026-09-01,2026-09,336,1,1,1,1,2,1,1,3,0,0,0.796842,0.796842,0.77688,0.816804,0.619602,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R002115,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.743979,0.743979,0.699194,0.788764,0.539751,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,6
R002116,2026-09-01,2026-09,53,1,1,1,1,2,1,0,3,0,0,0.818874,0.818874,0.808739,0.829008,0.60583,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R002117,2026-09-01,2026-09,332,1,1,1,1,2,1,1,3,1,0.0769,0.722002,0.722002,0.616836,0.827167,0.569943,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R002118,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,0,0,0.669588,0.669588,0.656813,0.682363,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,3
R002119,2026-09-01,2026-09,46,1,1,1,1,2,1,0,3,0,0,0.55258,0.55258,0.523767,0.581392,0.269564,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,0
R002120,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.279538,0.279538,0.277231,0.281844,0.613239,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,4
R002121,2026-09-01,2026-09,72,1,1,1,1,2,1,0,3,0,0,0.532643,0.532643,0.50163,0.563656,0.5453,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R002122,2026-09-01,2026-09,328,1,1,1,1,2,1,1,3,0,0,0.830754,0.830754,0.819687,0.84182,0.581965,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R002123,2026-09-01,2026-09,250,1,1,1,1,2,1,1,3,0,0,0.731846,0.731846,0.730306,0.733386,0,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,3
R002124,2026-09-01,2026-09,247,1,1,1,1,2,1,1,3,3,0.3333,0.636593,0.636593,0.628081,0.645105,0.288005,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,5
R002125,2026-09-01,2026-09,266,1,1,1,1,2,1,1,3,0,0,0.675854,0.675854,0.640023,0.711684,0.560898,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,4
R002126,2026-09-01,2026-09,188,1,1,1,1,3,1,1,4,1,0.1667,0.625933,0.693403,0.403059,0.781336,0.368414,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,2
